chr1,s1,e1,chr2,s2,e2
chr3,42400000,53900000,chr17,34600000,48800000
chr3,42400000,53900000,chr17,77900000,80900000
chr3,127200000,129800000,chr17,0,5400000
chr3,127200000,129800000,chr17,26500000,30700000
chr3,127200000,129800000,chr17,34600000,48800000
chr3,127200000,129800000,chr17,77900000,80900000
chr3,193900000,197900000,chr17,0,5400000
chr3,193900000,197900000,chr17,26500000,30700000
chr3,193900000,197900000,chr17,34600000,48800000
chr3,193900000,197900000,chr17,77900000,80900000
chr14,20500000,25100000,chr15,39900000,45900000
chr14,20500000,25100000,chr15,62000000,79600000
chr14,20500000,25100000,chr15,89000000,91900000
chr14,67500000,78600000,chr15,39900000,45900000
chr14,67500000,78600000,chr15,62000000,79600000
chr14,67500000,78600000,chr15,89000000,91900000
chr14,89000000,107200000,chr15,39900000,45900000
chr14,89000000,107200000,chr15,62000000,79600000
chr14,89000000,107200000,chr15,89000000,91900000
chr7,0,8200000,chr16,0,5600000
chr7,0,8200000,chr16,27000000,33200000
chr7,0,8200000,chr16,45900000,46800000
chr7,0,8200000,chr16,56100000,58600000
chr7,0,8200000,chr16,65800000,70900000
chr7,0,8200000,chr16,74300000,75600000
chr7,42600000,47700000,chr16,0,5600000
chr7,42600000,47700000,chr16,27000000,33200000
chr7,42600000,47700000,chr16,45900000,46800000
chr7,42600000,47700000,chr16,56100000,58600000
chr7,42600000,47700000,chr16,65800000,70900000
chr7,42600000,47700000,chr16,74300000,75600000
chr7,53100000,57800000,chr16,0,5600000
chr7,53100000,57800000,chr16,27000000,33200000
chr7,53100000,57800000,chr16,45900000,46800000
chr7,53100000,57800000,chr16,56100000,58600000
chr7,53100000,57800000,chr16,65800000,70900000
chr7,53100000,57800000,chr16,74300000,75600000
chr7,61800000,77800000,chr16,0,5600000
chr7,61800000,77800000,chr16,27000000,33200000
chr7,61800000,77800000,chr16,45900000,46800000
chr7,61800000,77800000,chr16,56100000,58600000
chr7,61800000,77800000,chr16,65800000,70900000
chr7,61800000,77800000,chr16,74300000,75600000
chr7,97300000,108300000,chr16,0,5600000
chr7,97300000,108300000,chr16,27000000,33200000
chr7,97300000,108300000,chr16,45900000,46800000
chr7,97300000,108300000,chr16,56100000,58600000
chr7,97300000,108300000,chr16,65800000,70900000
chr7,97300000,108300000,chr16,74300000,75600000
chr7,147900000,152500000,chr16,0,5600000
chr7,147900000,152500000,chr16,27000000,33200000
chr7,147900000,152500000,chr16,45900000,46800000
chr7,147900000,152500000,chr16,56100000,58600000
chr7,147900000,152500000,chr16,65800000,70900000
chr7,147900000,152500000,chr16,74300000,75600000
chr7,156200000,159100000,chr16,0,5600000
chr7,156200000,159100000,chr16,27000000,33200000
chr7,156200000,159100000,chr16,45900000,46800000
chr7,156200000,159100000,chr16,56100000,58600000
chr7,156200000,159100000,chr16,65800000,70900000
chr7,156200000,159100000,chr16,74300000,75600000
chr9,0,1200000,chr12,0,10900000
chr9,0,1200000,chr12,45600000,58400000
chr9,0,1200000,chr12,106600000,114400000
chr9,0,1200000,chr12,116100000,126000000
chr9,4400000,6900000,chr12,0,10900000
chr9,4400000,6900000,chr12,45600000,58400000
chr9,4400000,6900000,chr12,106600000,114400000
chr9,4400000,6900000,chr12,116100000,126000000
chr9,32800000,38400000,chr12,0,10900000
chr9,32800000,38400000,chr12,45600000,58400000
chr9,32800000,38400000,chr12,106600000,114400000
chr9,32800000,38400000,chr12,116100000,126000000
chr9,123000000,141100000,chr12,0,10900000
chr9,123000000,141100000,chr12,45600000,58400000
chr9,123000000,141100000,chr12,106600000,114400000
chr9,123000000,141100000,chr12,116100000,126000000
chr1,0,48400000,chr9,0,700000
chr1,0,48400000,chr9,33000000,38100000
chr1,0,48400000,chr9,123100000,141100000
chr1,143700000,148700000,chr9,0,700000
chr1,143700000,148700000,chr9,33000000,38100000
chr1,143700000,148700000,chr9,123100000,141100000
chr1,149200000,158000000,chr9,0,700000
chr1,149200000,158000000,chr9,33000000,38100000
chr1,149200000,158000000,chr9,123100000,141100000
chr1,201000000,207500000,chr9,0,700000
chr1,201000000,207500000,chr9,33000000,38100000
chr1,201000000,207500000,chr9,123100000,141100000
chr9,0,7500000,chr10,0,1500000
chr9,0,7500000,chr10,10600000,15900000
chr9,0,7500000,chr10,41900000,42800000
chr9,0,7500000,chr10,69500000,77200000
chr9,0,7500000,chr10,97000000,106600000
chr9,13200000,21900000,chr10,0,1500000
chr9,13200000,21900000,chr10,10600000,15900000
chr9,13200000,21900000,chr10,41900000,42800000
chr9,13200000,21900000,chr10,69500000,77200000
chr9,13200000,21900000,chr10,97000000,106600000
chr9,26700000,27600000,chr10,0,1500000
chr9,26700000,27600000,chr10,10600000,15900000
chr9,26700000,27600000,chr10,41900000,42800000
chr9,26700000,27600000,chr10,69500000,77200000
chr9,26700000,27600000,chr10,97000000,106600000
chr9,32300000,38600000,chr10,0,1500000
chr9,32300000,38600000,chr10,10600000,15900000
chr9,32300000,38600000,chr10,41900000,42800000
chr9,32300000,38600000,chr10,69500000,77200000
chr9,32300000,38600000,chr10,97000000,106600000
chr9,90800000,103200000,chr10,0,1500000
chr9,90800000,103200000,chr10,10600000,15900000
chr9,90800000,103200000,chr10,41900000,42800000
chr9,90800000,103200000,chr10,69500000,77200000
chr9,90800000,103200000,chr10,97000000,106600000
chr9,118500000,141100000,chr10,0,1500000
chr9,118500000,141100000,chr10,10600000,15900000
chr9,118500000,141100000,chr10,41900000,42800000
chr9,118500000,141100000,chr10,69500000,77200000
chr9,118500000,141100000,chr10,97000000,106600000
chr4,0,11700000,chr15,20000000,30300000
chr4,0,11700000,chr15,33000000,38600000
chr4,0,11700000,chr15,45900000,59500000
chr4,0,11700000,chr15,86400000,88900000
chr4,0,11700000,chr15,94900000,102500000
chr4,14100000,18500000,chr15,20000000,30300000
chr4,14100000,18500000,chr15,33000000,38600000
chr4,14100000,18500000,chr15,45900000,59500000
chr4,14100000,18500000,chr15,86400000,88900000
chr4,14100000,18500000,chr15,94900000,102500000
chr4,24000000,27000000,chr15,20000000,30300000
chr4,24000000,27000000,chr15,33000000,38600000
chr4,24000000,27000000,chr15,45900000,59500000
chr4,24000000,27000000,chr15,86400000,88900000
chr4,24000000,27000000,chr15,94900000,102500000
chr4,37400000,42900000,chr15,20000000,30300000
chr4,37400000,42900000,chr15,33000000,38600000
chr4,37400000,42900000,chr15,45900000,59500000
chr4,37400000,42900000,chr15,86400000,88900000
chr4,37400000,42900000,chr15,94900000,102500000
chr4,47300000,49200000,chr15,20000000,30300000
chr4,47300000,49200000,chr15,33000000,38600000
chr4,47300000,49200000,chr15,45900000,59500000
chr4,47300000,49200000,chr15,86400000,88900000
chr4,47300000,49200000,chr15,94900000,102500000
chr4,52700000,58000000,chr15,20000000,30300000
chr4,52700000,58000000,chr15,33000000,38600000
chr4,52700000,58000000,chr15,45900000,59500000
chr4,52700000,58000000,chr15,86400000,88900000
chr4,52700000,58000000,chr15,94900000,102500000
chr4,128500000,130600000,chr15,20000000,30300000
chr4,128500000,130600000,chr15,33000000,38600000
chr4,128500000,130600000,chr15,45900000,59500000
chr4,128500000,130600000,chr15,86400000,88900000
chr4,128500000,130600000,chr15,94900000,102500000
chr4,173900000,174600000,chr15,20000000,30300000
chr4,173900000,174600000,chr15,33000000,38600000
chr4,173900000,174600000,chr15,45900000,59500000
chr4,173900000,174600000,chr15,86400000,88900000
chr4,173900000,174600000,chr15,94900000,102500000
chr4,183700000,187400000,chr15,20000000,30300000
chr4,183700000,187400000,chr15,33000000,38600000
chr4,183700000,187400000,chr15,45900000,59500000
chr4,183700000,187400000,chr15,86400000,88900000
chr4,183700000,187400000,chr15,94900000,102500000
chr4,190100000,191000000,chr15,20000000,30300000
chr4,190100000,191000000,chr15,33000000,38600000
chr4,190100000,191000000,chr15,45900000,59500000
chr4,190100000,191000000,chr15,86400000,88900000
chr4,190100000,191000000,chr15,94900000,102500000
chr11,100000,4600000,chr12,0,10600000
chr11,100000,4600000,chr12,45600000,58400000
chr11,100000,4600000,chr12,106600000,125900000
chr11,43300000,48100000,chr12,0,10600000
chr11,43300000,48100000,chr12,45600000,58400000
chr11,43300000,48100000,chr12,106600000,125900000
chr11,58200000,78300000,chr12,0,10600000
chr11,58200000,78300000,chr12,45600000,58400000
chr11,58200000,78300000,chr12,106600000,125900000
chr11,116200000,121500000,chr12,0,10600000
chr11,116200000,121500000,chr12,45600000,58400000
chr11,116200000,121500000,chr12,106600000,125900000
chr5,0,31100000,chr16,0,5100000
chr5,0,31100000,chr16,5500000,13800000
chr5,0,31100000,chr16,23000000,25300000
chr5,0,31100000,chr16,45900000,55000000
chr5,0,31100000,chr16,64100000,83500000
chr5,43400000,52700000,chr16,0,5100000
chr5,43400000,52700000,chr16,5500000,13800000
chr5,43400000,52700000,chr16,23000000,25300000
chr5,43400000,52700000,chr16,45900000,55000000
chr5,43400000,52700000,chr16,64100000,83500000
chr5,173700000,180600000,chr16,0,5100000
chr5,173700000,180600000,chr16,5500000,13800000
chr5,173700000,180600000,chr16,23000000,25300000
chr5,173700000,180600000,chr16,45900000,55000000
chr5,173700000,180600000,chr16,64100000,83500000
chr4,0,29200000,chr21,28500000,48100000
chr4,37500000,44200000,chr21,28500000,48100000
chr4,46300000,50000000,chr21,28500000,48100000
chr4,56200000,58600000,chr21,28500000,48100000
chr4,188900000,191000000,chr21,28500000,48100000
chr8,0,2200000,chr11,100000,20400000
chr8,0,2200000,chr11,31500000,36600000
chr8,0,2200000,chr11,43300000,48400000
chr8,0,2200000,chr11,57000000,57600000
chr8,0,2200000,chr11,58200000,79700000
chr8,0,2200000,chr11,107200000,108700000
chr8,0,2200000,chr11,112700000,114200000
chr8,0,2200000,chr11,116400000,134900000
chr8,8000000,12700000,chr11,100000,20400000
chr8,8000000,12700000,chr11,31500000,36600000
chr8,8000000,12700000,chr11,43300000,48400000
chr8,8000000,12700000,chr11,57000000,57600000
chr8,8000000,12700000,chr11,58200000,79700000
chr8,8000000,12700000,chr11,107200000,108700000
chr8,8000000,12700000,chr11,112700000,114200000
chr8,8000000,12700000,chr11,116400000,134900000
chr8,17000000,23600000,chr11,100000,20400000
chr8,17000000,23600000,chr11,31500000,36600000
chr8,17000000,23600000,chr11,43300000,48400000
chr8,17000000,23600000,chr11,57000000,57600000
chr8,17000000,23600000,chr11,58200000,79700000
chr8,17000000,23600000,chr11,107200000,108700000
chr8,17000000,23600000,chr11,112700000,114200000
chr8,17000000,23600000,chr11,116400000,134900000
chr8,27000000,31000000,chr11,100000,20400000
chr8,27000000,31000000,chr11,31500000,36600000
chr8,27000000,31000000,chr11,43300000,48400000
chr8,27000000,31000000,chr11,57000000,57600000
chr8,27000000,31000000,chr11,58200000,79700000
chr8,27000000,31000000,chr11,107200000,108700000
chr8,27000000,31000000,chr11,112700000,114200000
chr8,27000000,31000000,chr11,116400000,134900000
chr8,37000000,43200000,chr11,100000,20400000
chr8,37000000,43200000,chr11,31500000,36600000
chr8,37000000,43200000,chr11,43300000,48400000
chr8,37000000,43200000,chr11,57000000,57600000
chr8,37000000,43200000,chr11,58200000,79700000
chr8,37000000,43200000,chr11,107200000,108700000
chr8,37000000,43200000,chr11,112700000,114200000
chr8,37000000,43200000,chr11,116400000,134900000
chr8,48000000,49000000,chr11,100000,20400000
chr8,48000000,49000000,chr11,31500000,36600000
chr8,48000000,49000000,chr11,43300000,48400000
chr8,48000000,49000000,chr11,57000000,57600000
chr8,48000000,49000000,chr11,58200000,79700000
chr8,48000000,49000000,chr11,107200000,108700000
chr8,48000000,49000000,chr11,112700000,114200000
chr8,48000000,49000000,chr11,116400000,134900000
chr8,139300000,146300000,chr11,100000,20400000
chr8,139300000,146300000,chr11,31500000,36600000
chr8,139300000,146300000,chr11,43300000,48400000
chr8,139300000,146300000,chr11,57000000,57600000
chr8,139300000,146300000,chr11,58200000,79700000
chr8,139300000,146300000,chr11,107200000,108700000
chr8,139300000,146300000,chr11,112700000,114200000
chr8,139300000,146300000,chr11,116400000,134900000
chr8,0,2100000,chr19,300000,6300000
chr8,0,2100000,chr19,7600000,12000000
chr8,0,2100000,chr19,19000000,19500000
chr8,0,2100000,chr19,21200000,24300000
chr8,0,2100000,chr19,27500000,36300000
chr8,0,2100000,chr19,58700000,59100000
chr8,7700000,10100000,chr19,300000,6300000
chr8,7700000,10100000,chr19,7600000,12000000
chr8,7700000,10100000,chr19,19000000,19500000
chr8,7700000,10100000,chr19,21200000,24300000
chr8,7700000,10100000,chr19,27500000,36300000
chr8,7700000,10100000,chr19,58700000,59100000
chr8,19000000,23700000,chr19,300000,6300000
chr8,19000000,23700000,chr19,7600000,12000000
chr8,19000000,23700000,chr19,19000000,19500000
chr8,19000000,23700000,chr19,21200000,24300000
chr8,19000000,23700000,chr19,27500000,36300000
chr8,19000000,23700000,chr19,58700000,59100000
chr8,26000000,30900000,chr19,300000,6300000
chr8,26000000,30900000,chr19,7600000,12000000
chr8,26000000,30900000,chr19,19000000,19500000
chr8,26000000,30900000,chr19,21200000,24300000
chr8,26000000,30900000,chr19,27500000,36300000
chr8,26000000,30900000,chr19,58700000,59100000
chr8,36900000,43400000,chr19,300000,6300000
chr8,36900000,43400000,chr19,7600000,12000000
chr8,36900000,43400000,chr19,19000000,19500000
chr8,36900000,43400000,chr19,21200000,24300000
chr8,36900000,43400000,chr19,27500000,36300000
chr8,36900000,43400000,chr19,58700000,59100000
chr8,140000000,146300000,chr19,300000,6300000
chr8,140000000,146300000,chr19,7600000,12000000
chr8,140000000,146300000,chr19,19000000,19500000
chr8,140000000,146300000,chr19,21200000,24300000
chr8,140000000,146300000,chr19,27500000,36300000
chr8,140000000,146300000,chr19,58700000,59100000
chr20,6100000,23100000,chr21,10400000,11200000
chr20,6100000,23100000,chr21,33200000,48100000
chr20,25400000,29900000,chr21,10400000,11200000
chr20,25400000,29900000,chr21,33200000,48100000
chr20,40100000,41900000,chr21,10400000,11200000
chr20,40100000,41900000,chr21,33200000,48100000
chr20,52700000,55800000,chr21,10400000,11200000
chr20,52700000,55800000,chr21,33200000,48100000
chr20,58800000,62900000,chr21,10400000,11200000
chr20,58800000,62900000,chr21,33200000,48100000
chr14,19000000,21200000,chr21,30100000,48100000
chr14,25300000,45200000,chr21,30100000,48100000
chr5,0,17100000,chr14,20100000,26700000
chr5,0,17100000,chr14,31000000,39900000
chr5,0,17100000,chr14,49800000,56000000
chr5,0,17100000,chr14,63400000,82000000
chr5,0,17100000,chr14,88700000,98400000
chr5,0,17100000,chr14,98800000,107200000
chr5,31300000,40800000,chr14,20100000,26700000
chr5,31300000,40800000,chr14,31000000,39900000
chr5,31300000,40800000,chr14,49800000,56000000
chr5,31300000,40800000,chr14,63400000,82000000
chr5,31300000,40800000,chr14,88700000,98400000
chr5,31300000,40800000,chr14,98800000,107200000
chr5,42900000,43600000,chr14,20100000,26700000
chr5,42900000,43600000,chr14,31000000,39900000
chr5,42900000,43600000,chr14,49800000,56000000
chr5,42900000,43600000,chr14,63400000,82000000
chr5,42900000,43600000,chr14,88700000,98400000
chr5,42900000,43600000,chr14,98800000,107200000
chr5,52000000,57000000,chr14,20100000,26700000
chr5,52000000,57000000,chr14,31000000,39900000
chr5,52000000,57000000,chr14,49800000,56000000
chr5,52000000,57000000,chr14,63400000,82000000
chr5,52000000,57000000,chr14,88700000,98400000
chr5,52000000,57000000,chr14,98800000,107200000
chr5,61400000,61900000,chr14,20100000,26700000
chr5,61400000,61900000,chr14,31000000,39900000
chr5,61400000,61900000,chr14,49800000,56000000
chr5,61400000,61900000,chr14,63400000,82000000
chr5,61400000,61900000,chr14,88700000,98400000
chr5,61400000,61900000,chr14,98800000,107200000
chr5,64100000,81600000,chr14,20100000,26700000
chr5,64100000,81600000,chr14,31000000,39900000
chr5,64100000,81600000,chr14,49800000,56000000
chr5,64100000,81600000,chr14,63400000,82000000
chr5,64100000,81600000,chr14,88700000,98400000
chr5,64100000,81600000,chr14,98800000,107200000
chr5,129900000,143600000,chr14,20100000,26700000
chr5,129900000,143600000,chr14,31000000,39900000
chr5,129900000,143600000,chr14,49800000,56000000
chr5,129900000,143600000,chr14,63400000,82000000
chr5,129900000,143600000,chr14,88700000,98400000
chr5,129900000,143600000,chr14,98800000,107200000
chr5,147700000,151400000,chr14,20100000,26700000
chr5,147700000,151400000,chr14,31000000,39900000
chr5,147700000,151400000,chr14,49800000,56000000
chr5,147700000,151400000,chr14,63400000,82000000
chr5,147700000,151400000,chr14,88700000,98400000
chr5,147700000,151400000,chr14,98800000,107200000
chr5,167600000,180600000,chr14,20100000,26700000
chr5,167600000,180600000,chr14,31000000,39900000
chr5,167600000,180600000,chr14,49800000,56000000
chr5,167600000,180600000,chr14,63400000,82000000
chr5,167600000,180600000,chr14,88700000,98400000
chr5,167600000,180600000,chr14,98800000,107200000
chr10,0,1400000,chr12,0,13400000
chr10,0,1400000,chr12,45600000,58400000
chr10,0,1400000,chr12,106400000,133800000
chr10,10800000,15900000,chr12,0,13400000
chr10,10800000,15900000,chr12,45600000,58400000
chr10,10800000,15900000,chr12,106400000,133800000
chr10,29700000,33700000,chr12,0,13400000
chr10,29700000,33700000,chr12,45600000,58400000
chr10,29700000,33700000,chr12,106400000,133800000
chr10,42100000,42800000,chr12,0,13400000
chr10,42100000,42800000,chr12,45600000,58400000
chr10,42100000,42800000,chr12,106400000,133800000
chr10,69300000,77200000,chr12,0,13400000
chr10,69300000,77200000,chr12,45600000,58400000
chr10,69300000,77200000,chr12,106400000,133800000
chr10,97000000,106300000,chr12,0,13400000
chr10,97000000,106300000,chr12,45600000,58400000
chr10,97000000,106300000,chr12,106400000,133800000
chr10,119800000,121700000,chr12,0,13400000
chr10,119800000,121700000,chr12,45600000,58400000
chr10,119800000,121700000,chr12,106400000,133800000
chr13,19700000,34400000,chr15,20000000,30300000
chr13,19700000,34400000,chr15,32900000,39500000
chr13,19700000,34400000,chr15,45900000,58600000
chr13,19700000,34400000,chr15,94000000,102200000
chr13,39500000,53700000,chr15,20000000,30300000
chr13,39500000,53700000,chr15,32900000,39500000
chr13,39500000,53700000,chr15,45900000,58600000
chr13,39500000,53700000,chr15,94000000,102200000
chr13,59900000,61200000,chr15,20000000,30300000
chr13,59900000,61200000,chr15,32900000,39500000
chr13,59900000,61200000,chr15,45900000,58600000
chr13,59900000,61200000,chr15,94000000,102200000
chr13,77100000,78600000,chr15,20000000,30300000
chr13,77100000,78600000,chr15,32900000,39500000
chr13,77100000,78600000,chr15,45900000,58600000
chr13,77100000,78600000,chr15,94000000,102200000
chr13,94700000,101600000,chr15,20000000,30300000
chr13,94700000,101600000,chr15,32900000,39500000
chr13,94700000,101600000,chr15,45900000,58600000
chr13,94700000,101600000,chr15,94000000,102200000
chr13,108800000,115100000,chr15,20000000,30300000
chr13,108800000,115100000,chr15,32900000,39500000
chr13,108800000,115100000,chr15,45900000,58600000
chr13,108800000,115100000,chr15,94000000,102200000
chr8,100000,2400000,chr15,20300000,34500000
chr8,100000,2400000,chr15,38700000,43700000
chr8,100000,2400000,chr15,44100000,60300000
chr8,100000,2400000,chr15,78300000,81600000
chr8,100000,2400000,chr15,85100000,87400000
chr8,100000,2400000,chr15,97800000,102500000
chr8,6100000,12600000,chr15,20300000,34500000
chr8,6100000,12600000,chr15,38700000,43700000
chr8,6100000,12600000,chr15,44100000,60300000
chr8,6100000,12600000,chr15,78300000,81600000
chr8,6100000,12600000,chr15,85100000,87400000
chr8,6100000,12600000,chr15,97800000,102500000
chr8,17600000,31000000,chr15,20300000,34500000
chr8,17600000,31000000,chr15,38700000,43700000
chr8,17600000,31000000,chr15,44100000,60300000
chr8,17600000,31000000,chr15,78300000,81600000
chr8,17600000,31000000,chr15,85100000,87400000
chr8,17600000,31000000,chr15,97800000,102500000
chr8,37000000,43200000,chr15,20300000,34500000
chr8,37000000,43200000,chr15,38700000,43700000
chr8,37000000,43200000,chr15,44100000,60300000
chr8,37000000,43200000,chr15,78300000,81600000
chr8,37000000,43200000,chr15,85100000,87400000
chr8,37000000,43200000,chr15,97800000,102500000
chr8,48000000,49500000,chr15,20300000,34500000
chr8,48000000,49500000,chr15,38700000,43700000
chr8,48000000,49500000,chr15,44100000,60300000
chr8,48000000,49500000,chr15,78300000,81600000
chr8,48000000,49500000,chr15,85100000,87400000
chr8,48000000,49500000,chr15,97800000,102500000
chr8,123600000,127900000,chr15,20300000,34500000
chr8,123600000,127900000,chr15,38700000,43700000
chr8,123600000,127900000,chr15,44100000,60300000
chr8,123600000,127900000,chr15,78300000,81600000
chr8,123600000,127900000,chr15,85100000,87400000
chr8,123600000,127900000,chr15,97800000,102500000
chr8,132800000,136000000,chr15,20300000,34500000
chr8,132800000,136000000,chr15,38700000,43700000
chr8,132800000,136000000,chr15,44100000,60300000
chr8,132800000,136000000,chr15,78300000,81600000
chr8,132800000,136000000,chr15,85100000,87400000
chr8,132800000,136000000,chr15,97800000,102500000
chr8,139600000,146200000,chr15,20300000,34500000
chr8,139600000,146200000,chr15,38700000,43700000
chr8,139600000,146200000,chr15,44100000,60300000
chr8,139600000,146200000,chr15,78300000,81600000
chr8,139600000,146200000,chr15,85100000,87400000
chr8,139600000,146200000,chr15,97800000,102500000
chr8,0,2300000,chr17,9000000,16300000
chr8,0,2300000,chr17,18900000,26400000
chr8,0,2300000,chr17,30400000,33900000
chr8,0,2300000,chr17,48600000,56000000
chr8,0,2300000,chr17,65600000,72100000
chr8,8000000,12600000,chr17,9000000,16300000
chr8,8000000,12600000,chr17,18900000,26400000
chr8,8000000,12600000,chr17,30400000,33900000
chr8,8000000,12600000,chr17,48600000,56000000
chr8,8000000,12600000,chr17,65600000,72100000
chr8,19200000,23700000,chr17,9000000,16300000
chr8,19200000,23700000,chr17,18900000,26400000
chr8,19200000,23700000,chr17,30400000,33900000
chr8,19200000,23700000,chr17,48600000,56000000
chr8,19200000,23700000,chr17,65600000,72100000
chr8,27100000,30900000,chr17,9000000,16300000
chr8,27100000,30900000,chr17,18900000,26400000
chr8,27100000,30900000,chr17,30400000,33900000
chr8,27100000,30900000,chr17,48600000,56000000
chr8,27100000,30900000,chr17,65600000,72100000
chr8,41000000,43200000,chr17,9000000,16300000
chr8,41000000,43200000,chr17,18900000,26400000
chr8,41000000,43200000,chr17,30400000,33900000
chr8,41000000,43200000,chr17,48600000,56000000
chr8,41000000,43200000,chr17,65600000,72100000
chr8,139600000,146300000,chr17,9000000,16300000
chr8,139600000,146300000,chr17,18900000,26400000
chr8,139600000,146300000,chr17,30400000,33900000
chr8,139600000,146300000,chr17,48600000,56000000
chr8,139600000,146300000,chr17,65600000,72100000
chr11,0,3000000,chr19,300000,12000000
chr11,0,3000000,chr19,14900000,19100000
chr11,0,3000000,chr19,42300000,42900000
chr11,0,3000000,chr19,45200000,50800000
chr11,60500000,69600000,chr19,300000,12000000
chr11,60500000,69600000,chr19,14900000,19100000
chr11,60500000,69600000,chr19,42300000,42900000
chr11,60500000,69600000,chr19,45200000,50800000
